family,organism,fasta_path,uniprot_accession,reference_gene_symbol,gene_id,gene_symbol,gene_name,transcript_id,transcript_name,seqid,strand,exon_number,exon_start,exon_end,exon_length
innexin,Drosophila melanogaster,project/data/references/innexins/Drosophila_melanogaster/ogre__P27716.fasta,P27716,ogre,gene-Dmel_CG3039,ogre,optic ganglion reduced,rna-NM_001272370.1,NM_001272370.1,NC_004354.4,-,6,6977788,6977810,23
innexin,Drosophila melanogaster,project/data/references/innexins/Drosophila_melanogaster/shakB__P33085.fasta,P33085,shakB,gene-Dmel_CG3827,sc,scute,rna-NM_057455.3,NM_057455.3,NC_004354.4,+,1,396060,397497,1438
innexin,Drosophila melanogaster,project/data/references/innexins/Drosophila_melanogaster/zpg__Q9VRX6.fasta,Q9VRX6,zpg,gene-Dmel_CG10125,zpg,zero population growth,rna-NM_001274549.1,NM_001274549.1,NT_037436.4,-,1,6604366,6605202,837
innexin,Drosophila melanogaster,project/data/references/innexins/Drosophila_melanogaster/zpg__Q9VRX6.fasta,Q9VRX6,zpg,gene-Dmel_CG10125,zpg,zero population growth,rna-NM_001274549.1,NM_001274549.1,NT_037436.4,-,2,6605275,6605576,302
innexin,Drosophila melanogaster,project/data/references/innexins/Drosophila_melanogaster/zpg__Q9VRX6.fasta,Q9VRX6,zpg,gene-Dmel_CG10125,zpg,zero population growth,rna-NM_001274549.1,NM_001274549.1,NT_037436.4,-,3,6605633,6606032,400
innexin,Drosophila melanogaster,project/data/references/innexins/Drosophila_melanogaster/zpg__Q9VRX6.fasta,Q9VRX6,zpg,gene-Dmel_CG10125,zpg,zero population growth,rna-NM_139792.3,NM_139792.3,NT_037436.4,-,1,6604450,6605202,753
innexin,Drosophila melanogaster,project/data/references/innexins/Drosophila_melanogaster/zpg__Q9VRX6.fasta,Q9VRX6,zpg,gene-Dmel_CG10125,zpg,zero population growth,rna-NM_139792.3,NM_139792.3,NT_037436.4,-,2,6605275,6605576,302
innexin,Drosophila melanogaster,project/data/references/innexins/Drosophila_melanogaster/zpg__Q9VRX6.fasta,Q9VRX6,zpg,gene-Dmel_CG10125,zpg,zero population growth,rna-NM_139792.3,NM_139792.3,NT_037436.4,-,3,6605633,6606032,400
innexin,Schistocerca americana,project/data/references/innexins/Schistocerca_americana/inx1__Q9XYN0.fasta,Q9XYN0,inx1,gene-LOC124554761,LOC124554761,LOC124554761,rna-XM_047128410.1,XM_047128410.1,NC_060130.1,+,1,721132091,721132879,789
innexin,Schistocerca americana,project/data/references/innexins/Schistocerca_americana/inx1__Q9XYN0.fasta,Q9XYN0,inx1,gene-LOC124554761,LOC124554761,LOC124554761,rna-XM_047128410.1,XM_047128410.1,NC_060130.1,+,2,721156044,721160894,4851
innexin,Schistocerca americana,project/data/references/innexins/Schistocerca_americana/inx2__Q9XYN1.fasta,Q9XYN1,inx2,gene-LOC124594079,LOC124594079,LOC124594079,rna-XM_047132430.1,XM_047132430.1,NC_060120.1,+,1,444867854,444868103,250
innexin,Schistocerca americana,project/data/references/innexins/Schistocerca_americana/inx2__Q9XYN1.fasta,Q9XYN1,inx2,gene-LOC124594079,LOC124594079,LOC124594079,rna-XM_047132430.1,XM_047132430.1,NC_060120.1,+,2,444871592,444871783,192
innexin,Schistocerca americana,project/data/references/innexins/Schistocerca_americana/inx2__Q9XYN1.fasta,Q9XYN1,inx2,gene-LOC124594079,LOC124594079,LOC124594079,rna-XM_047132430.1,XM_047132430.1,NC_060120.1,+,3,444876160,444876299,140
innexin,Schistocerca americana,project/data/references/innexins/Schistocerca_americana/inx2__Q9XYN1.fasta,Q9XYN1,inx2,gene-LOC124594079,LOC124594079,LOC124594079,rna-XM_047132430.1,XM_047132430.1,NC_060120.1,+,4,444925533,444925772,240
innexin,Schistocerca americana,project/data/references/innexins/Schistocerca_americana/inx2__Q9XYN1.fasta,Q9XYN1,inx2,gene-LOC124594079,LOC124594079,LOC124594079,rna-XM_047132430.1,XM_047132430.1,NC_060120.1,+,5,444929636,444929919,284
innexin,Schistocerca americana,project/data/references/innexins/Schistocerca_americana/inx2__Q9XYN1.fasta,Q9XYN1,inx2,gene-LOC124594079,LOC124594079,LOC124594079,rna-XM_047132430.1,XM_047132430.1,NC_060120.1,+,6,444933022,444933148,127
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA1__P18246.fasta,P18246,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-NM_174068.2,NM_174068.2,NC_037336.1,-,1,29748655,29751561,2907
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA1__P18246.fasta,P18246,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-NM_174068.2,NM_174068.2,NC_037336.1,-,2,29761480,29761667,188
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA3__P41987.fasta,P41987,GJA3,gene-GJA3,GJA3,gap junction protein alpha 3,rna-XM_005213760.5,XM_005213760.5,NC_037339.1,+,1,36103532,36103616,85
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA3__P41987.fasta,P41987,GJA3,gene-GJA3,GJA3,gap junction protein alpha 3,rna-XM_005213760.5,XM_005213760.5,NC_037339.1,+,2,36114537,36116554,2018
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA3__P41987.fasta,P41987,GJA3,gene-GJA3,GJA3,gap junction protein alpha 3,rna-NM_001166296.1,NM_001166296.1,NC_037339.1,+,1,36114554,36115777,1224
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA4__A4IFL1.fasta,A4IFL1,GJA4,gene-GJA4,GJA4,gap junction protein alpha 4,rna-XM_059884774.1,XM_059884774.1,NC_037330.1,-,1,110888194,110889750,1557
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA4__A4IFL1.fasta,A4IFL1,GJA4,gene-GJA4,GJA4,gap junction protein alpha 4,rna-XM_059884774.1,XM_059884774.1,NC_037330.1,-,2,110890652,110890928,277
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA4__A4IFL1.fasta,A4IFL1,GJA4,gene-GJA4,GJA4,gap junction protein alpha 4,rna-NM_001083738.1,NM_001083738.1,NC_037330.1,-,1,110888194,110889750,1557
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA4__A4IFL1.fasta,A4IFL1,GJA4,gene-GJA4,GJA4,gap junction protein alpha 4,rna-NM_001083738.1,NM_001083738.1,NC_037330.1,-,2,110890852,110890904,53
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA5__Q0VCR2.fasta,Q0VCR2,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-NM_001078022.1,NM_001078022.1,NC_037330.1,+,1,21877817,21877864,48
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA5__Q0VCR2.fasta,Q0VCR2,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-NM_001078022.1,NM_001078022.1,NC_037330.1,+,2,21892287,21894421,2135
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA5__Q0VCR2.fasta,Q0VCR2,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-XM_005203993.5,XM_005203993.5,NC_037330.1,+,1,21877854,21877952,99
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJA5__Q0VCR2.fasta,Q0VCR2,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-XM_005203993.5,XM_005203993.5,NC_037330.1,+,2,21892263,21895373,3111
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJB1__O18968.fasta,O18968,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-NM_174069.2,NM_174069.2,NC_037357.1,-,1,79421765,79423278,1514
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJB1__O18968.fasta,O18968,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-NM_174069.2,NM_174069.2,NC_037357.1,-,2,79428714,79428791,78
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJB2__A2VE67.fasta,A2VE67,GJB2,gene-KCNE2,KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2,rna-NM_001077084.2,NM_001077084.2,NC_037328.1,-,1,1123941,1124613,673
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJB2__A2VE67.fasta,A2VE67,GJB2,gene-KCNE2,KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2,rna-NM_001077084.2,NM_001077084.2,NC_037328.1,-,2,1131643,1131748,106
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJB3__Q58D78.fasta,Q58D78,GJB3,gene-GJB3,GJB3,gap junction protein beta 3,rna-NM_001104995.1,NM_001104995.1,NC_037330.1,-,1,110900180,110901763,1584
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJB3__Q58D78.fasta,Q58D78,GJB3,gene-GJB3,GJB3,gap junction protein beta 3,rna-NM_001104995.1,NM_001104995.1,NC_037330.1,-,2,110905407,110905849,443
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJB3__Q58D78.fasta,Q58D78,GJB3,gene-GJB3,GJB3,gap junction protein beta 3,rna-XM_005204817.5,XM_005204817.5,NC_037330.1,-,1,110900180,110901763,1584
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJB3__Q58D78.fasta,Q58D78,GJB3,gene-GJB3,GJB3,gap junction protein beta 3,rna-XM_005204817.5,XM_005204817.5,NC_037330.1,-,2,110904730,110905104,375
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJD2__Q866T7.fasta,Q866T7,GJD2,gene-KCNE2,KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2,rna-NM_001077084.2,NM_001077084.2,NC_037328.1,-,1,1123941,1124613,673
connexin,Bos taurus,project/data/references/connexins/Bos_taurus/GJD2__Q866T7.fasta,Q866T7,GJD2,gene-KCNE2,KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2,rna-NM_001077084.2,NM_001077084.2,NC_037328.1,-,2,1131643,1131748,106
connexin,Canis lupus familiaris,project/data/references/connexins/Canis_lupus_familiaris/GJA1__Q6S9C0.fasta,Q6S9C0,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-NM_001002951.3,NM_001002951.3,NC_049222.1,+,1,61515138,61517814,2677
connexin,Canis lupus familiaris,project/data/references/connexins/Canis_lupus_familiaris/GJA1__Q6S9C0.fasta,Q6S9C0,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-NM_001002951.3,NM_001002951.3,NC_049222.1,+,2,61517857,61518103,247
connexin,Canis lupus familiaris,project/data/references/connexins/Canis_lupus_familiaris/GJA5__P33725.fasta,P33725,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-NM_001017442.2,NM_001017442.2,NC_049238.1,-,1,58946248,58947822,1575
connexin,Canis lupus familiaris,project/data/references/connexins/Canis_lupus_familiaris/GJA5__P33725.fasta,P33725,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-NM_001017442.2,NM_001017442.2,NC_049238.1,-,2,58962180,58962243,64
connexin,Canis lupus familiaris,project/data/references/connexins/Canis_lupus_familiaris/GJC1__P28228.fasta,P28228,GJC1,gene-GJC1,GJC1,gap junction protein gamma 1,rna-NM_001020812.2,NM_001020812.2,NC_049230.1,+,1,18573413,18574603,1191
connexin,Chlorocebus sabaeus,project/data/references/connexins/Chlorocebus_sabaeus/GJA1__Q6TYA9.fasta,Q6TYA9,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_038000963.2,XM_038000963.2,NC_132916.1,+,1,45597815,45598001,187
connexin,Chlorocebus sabaeus,project/data/references/connexins/Chlorocebus_sabaeus/GJA1__Q6TYA9.fasta,Q6TYA9,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_038000963.2,XM_038000963.2,NC_132916.1,+,2,45608882,45611779,2898
connexin,Cricetulus griseus,project/data/references/connexins/Cricetulus_griseus/GJC1__Q6R4A8.fasta,Q6R4A8,GJC1,gene-Gjc1,Gjc1,gap junction protein gamma 1,rna-NM_001246786.1,NM_001246786.1,NC_048600.1,+,1,115323716,115325011,1296
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,1,55435053,55435560,508
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,2,55437202,55437375,174
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,3,55439836,55439966,131
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,4,55440968,55441043,76
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,5,55441119,55441246,128
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,6,55442884,55442930,47
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,7,55445290,55445480,191
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,8,55448160,55448321,162
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx23__U3JA75.fasta,U3JA75,cx23,gene-rad23aa,rad23aa,RAD23 homolog A%2C nucleotide excision repair protein a,rna-NM_001003739.1,NM_001003739.1,NC_133176.1,-,9,55452213,55452453,241
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx32.2__Q7T047.fasta,Q7T047,cx32.2,gene-gja13.2,gja13.2,gap junction protein alpha 13.2,rna-XR_012395638.1,XR_012395638.1,NC_133195.1,-,1,44013146,44014451,1306
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx32.2__Q7T047.fasta,Q7T047,cx32.2,gene-gja13.2,gja13.2,gap junction protein alpha 13.2,rna-XR_012395638.1,XR_012395638.1,NC_133195.1,-,2,44014638,44016757,2120
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx32.2__Q7T047.fasta,Q7T047,cx32.2,gene-gja13.2,gja13.2,gap junction protein alpha 13.2,rna-XR_012395638.1,XR_012395638.1,NC_133195.1,-,3,44020770,44020990,221
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx32.2__Q7T047.fasta,Q7T047,cx32.2,gene-gja13.2,gja13.2,gap junction protein alpha 13.2,rna-NM_001030210.2,NM_001030210.2,NC_133195.1,-,1,44015553,44016757,1205
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/cx32.2__Q7T047.fasta,Q7T047,cx32.2,gene-gja13.2,gja13.2,gap junction protein alpha 13.2,rna-NM_001030210.2,NM_001030210.2,NC_133195.1,-,2,44020770,44020977,208
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/gja1__O57474.fasta,O57474,gja1,gene-gja1b,gja1b,gap junction protein alpha 1b,rna-NM_131038.1,NM_131038.1,NC_133195.1,-,1,44006780,44009533,2754
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/gja1__O57474.fasta,O57474,gja1,gene-gja1b,gja1b,gap junction protein alpha 1b,rna-NM_131038.1,NM_131038.1,NC_133195.1,-,2,44011976,44012070,95
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/gjc1__Q92052.fasta,Q92052,gjc1,gene-gjc1,gjc1,gap junction protein gamma 1,rna-XM_679922.8,XM_679922.8,NC_133178.1,-,1,14973075,14976308,3234
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/gjc1__Q92052.fasta,Q92052,gjc1,gene-gjc1,gjc1,gap junction protein gamma 1,rna-XM_679922.8,XM_679922.8,NC_133178.1,-,2,15040720,15041394,675
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/gjc1__Q92052.fasta,Q92052,gjc1,gene-gjc1,gjc1,gap junction protein gamma 1,rna-XM_068218809.2,XM_068218809.2,NC_133178.1,-,1,14973075,14976308,3234
connexin,Danio rerio,project/data/references/connexins/Danio_rerio/gjc1__Q92052.fasta,Q92052,gjc1,gene-gjc1,gjc1,gap junction protein gamma 1,rna-XM_068218809.2,XM_068218809.2,NC_133178.1,-,2,14986873,14986934,62
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_070256577.1,XM_070256577.1,NC_091715.1,+,1,67714869,67715040,172
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_070256577.1,XM_070256577.1,NC_091715.1,+,2,67722975,67724472,1498
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_005614221.4,XM_005614221.4,NC_091715.1,+,1,67717747,67717862,116
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_005614221.4,XM_005614221.4,NC_091715.1,+,2,67722975,67724472,1498
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_070256578.1,XM_070256578.1,NC_091715.1,+,1,67719880,67720174,295
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_070256578.1,XM_070256578.1,NC_091715.1,+,2,67722975,67724472,1498
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_005614219.4,XM_005614219.4,NC_091715.1,+,1,67722432,67722604,173
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_005614219.4,XM_005614219.4,NC_091715.1,+,2,67722975,67724472,1498
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_023633177.2,XM_023633177.2,NC_091715.1,+,1,67722494,67722765,272
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-XM_023633177.2,XM_023633177.2,NC_091715.1,+,2,67722975,67724472,1498
connexin,Equus caballus,project/data/references/connexins/Equus_caballus/GJB1__Q6WGK6.fasta,Q6WGK6,GJB1,gene-GJB1,GJB1,gap junction protein beta 1,rna-NM_001081891.1,NM_001081891.1,NC_091715.1,+,1,67722982,67723866,885
connexin,Erinaceus europaeus,project/data/references/connexins/Erinaceus_europaeus/GJA1__Q6TYA8.fasta,Q6TYA8,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_007521294.3,XM_007521294.3,NC_080165.1,-,1,130451756,130454680,2925
connexin,Erinaceus europaeus,project/data/references/connexins/Erinaceus_europaeus/GJA1__Q6TYA8.fasta,Q6TYA8,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_007521294.3,XM_007521294.3,NC_080165.1,-,2,130467943,130468150,208
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA1__P14154.fasta,P14154,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-NM_204586.3,NM_204586.3,NC_052534.1,-,1,61409929,61412980,3052
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA1__P14154.fasta,P14154,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-NM_204586.3,NM_204586.3,NC_052534.1,-,2,61418917,61419060,144
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA1__P14154.fasta,P14154,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_046938411.1,XM_046938411.1,NC_052534.1,-,1,61409929,61412980,3052
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA1__P14154.fasta,P14154,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_046938411.1,XM_046938411.1,NC_052534.1,-,2,61418529,61418628,100
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA1__P14154.fasta,P14154,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_046938410.1,XM_046938410.1,NC_052534.1,-,1,61409929,61412980,3052
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA1__P14154.fasta,P14154,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_046938410.1,XM_046938410.1,NC_052534.1,-,2,61418420,61418628,209
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA3__P29415.fasta,P29415,GJA3,gene-GJA3,GJA3,gap junction protein alpha 3,rna-NM_001398090.1,NM_001398090.1,NC_052532.1,+,1,178850882,178852152,1271
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA3__P29415.fasta,P29415,GJA3,gene-GJA3,GJA3,gap junction protein alpha 3,rna-NM_001398090.1,NM_001398090.1,NC_052532.1,+,2,178857050,178864581,7532
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA3__P29415.fasta,P29415,GJA3,gene-GJA3,GJA3,gap junction protein alpha 3,rna-NM_001040644.2,NM_001040644.2,NC_052532.1,+,1,178850882,178851075,194
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA3__P29415.fasta,P29415,GJA3,gene-GJA3,GJA3,gap junction protein alpha 3,rna-NM_001040644.2,NM_001040644.2,NC_052532.1,+,2,178857050,178864581,7532
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA5__P18860.fasta,P18860,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-XM_015295951.3,XM_015295951.3,NC_052532.1,-,1,92598058,92600952,2895
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA5__P18860.fasta,P18860,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-XM_015295951.3,XM_015295951.3,NC_052532.1,-,2,92618833,92618897,65
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA5__P18860.fasta,P18860,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-XM_015295948.3,XM_015295948.3,NC_052532.1,-,1,92598058,92600952,2895
connexin,Gallus gallus,project/data/references/connexins/Gallus_gallus/GJA5__P18860.fasta,P18860,GJA5,gene-GJA5,GJA5,gap junction protein alpha 5,rna-XM_015295948.3,XM_015295948.3,NC_052532.1,-,2,92618429,92618526,98
