family,discovery_batch,species_dir,organism,candidate_id,seqid,strand,locus_start,locus_end,exon_count,protein_length,tm_helix_count,reference_identity,reference_coverage,best_reference_hit,rank_category,rank_score,validation_flags,results_dir
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_081,OX578135.1,-,22333051,22334109,,353,,0.6102,,sp|P33085|SHAKB_DROME 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_082,OX578135.1,-,22068971,22070029,,353,,0.6073,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_083,OX578135.1,+,22021857,22022915,,353,,0.5847,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_084,OX578135.1,+,22040277,22041332,,352,,0.5706,,recovered_Aegaeobuthus_cyprius_best 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_085,OX578143.1,+,91948787,91949863,,359,,0.5583,,sp|Q9XYN1|INX2_SCHAM 1 359,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_086,OX578143.1,-,20044333,20140154,,353,,0.5565,,sp|P33085|SHAKB_DROME 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_087,OX578135.1,+,22005959,22006999,,347,,0.4971,,sp|Q9V427|INX2_DROME 6 352,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_088,OX578143.1,+,93836975,93837997,,341,,0.4971,,sp|Q9V427|INX2_DROME 9 349,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_089,OX578144.1,+,139756876,139757760,,295,,0.28,,sp|O01393|UNC9_CAEEL 1 303,weak_manual_review,40.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Amaurobius_ferox,Amaurobius ferox,curator_inx_090,OX578144.1,+,139714160,139715044,,295,,0.2769,,sp|O01393|UNC9_CAEEL 1 303,weak_manual_review,40.0,curator_present,project/results/gene_curator_probe/Amaurobius_ferox
innexin,gene_curator_probe,Brachionus_calyciflorus,Brachionus calyciflorus,curator_inx_091,NTPY01000526.1,-,2301293,2302390,,366,,0.3995,,sp|O01393|UNC9_CAEEL 20 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_calyciflorus
innexin,gene_curator_probe,Brachionus_calyciflorus,Brachionus calyciflorus,curator_inx_092,NTPY01000970.1,-,33584,34756,,391,,0.3919,,sp|O01393|UNC9_CAEEL 20 380,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_calyciflorus
innexin,gene_curator_probe,Brachionus_calyciflorus,Brachionus calyciflorus,curator_inx_093,NTPY01000275.1,+,566644,568817,,393,,0.335,,sp|Q03412|UNC7_CAEEL 136 507,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_calyciflorus
innexin,gene_curator_probe,Brachionus_calyciflorus,Brachionus calyciflorus,curator_inx_094,NTPY01000483.1,-,809096,811261,,414,,0.3285,,sp|Q03412|UNC7_CAEEL 136 522,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_calyciflorus
innexin,gene_curator_probe,Brachionus_calyciflorus,Brachionus calyciflorus,curator_inx_095,NTPY01000330.1,-,409940,411611,,343,,0.2823,,sp|Q1DH70|SHAKB_AEDAE 8 358,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_calyciflorus
innexin,gene_curator_probe,Brachionus_calyciflorus,Brachionus calyciflorus,curator_inx_096,NTPY01000529.1,+,56274,58710,,406,,0.2402,,sp|Q9U3K5|INX2_CAEEL 31 381,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_calyciflorus
innexin,gene_curator_probe,Brachionus_koreanus,Brachionus koreanus,curator_inx_097,PJRA01000555.1,-,1340882,1341979,,366,,0.4321,,sp|O01393|UNC9_CAEEL 20 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_koreanus
innexin,gene_curator_probe,Brachionus_koreanus,Brachionus koreanus,curator_inx_098,PJRA01000555.1,+,1334925,1336022,,366,,0.4321,,sp|O01393|UNC9_CAEEL 20 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_koreanus
innexin,gene_curator_probe,Brachionus_koreanus,Brachionus koreanus,curator_inx_099,PJRA01000389.1,+,11013,14791,,392,,0.3383,,sp|Q03412|UNC7_CAEEL 136 507,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_koreanus
innexin,gene_curator_probe,Brachionus_koreanus,Brachionus koreanus,curator_inx_100,PJRA01000263.1,+,5378433,5381126,,377,,0.2806,,sp|Q1DH70|SHAKB_AEDAE 18 358,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_koreanus
innexin,gene_curator_probe,Brachionus_koreanus,Brachionus koreanus,curator_inx_101,PJRA01000196.1,+,402296,406389,,387,,0.2423,,sp|Q9U3K5|INX2_CAEEL 28 361,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_koreanus
innexin,gene_curator_probe,Brachionus_manjavacas,Brachionus manjavacas,curator_inx_102,JAHQIY010000020.1,+,863382,864479,,366,,0.4158,,sp|O01393|UNC9_CAEEL 20 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_manjavacas
innexin,gene_curator_probe,Brachionus_manjavacas,Brachionus manjavacas,curator_inx_103,JAHQIY010000001.1,-,3683723,3686938,,392,,0.3358,,sp|Q03412|UNC7_CAEEL 136 507,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_manjavacas
innexin,gene_curator_probe,Brachionus_manjavacas,Brachionus manjavacas,curator_inx_104,JAHQIY010000004.1,+,8292265,8293444,,348,,0.303,,sp|Q1DH70|SHAKB_AEDAE 18 358,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_manjavacas
innexin,gene_curator_probe,Brachionus_manjavacas,Brachionus manjavacas,curator_inx_105,JAHQIY010000010.1,-,3042979,3051256,,369,,0.2378,,sp|Q9U3K5|INX2_CAEEL 27 338,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Brachionus_manjavacas
innexin,gene_curator_probe,Lepidodermella_squamata,Lepidodermella squamata,curator_inx_106,JBLDXI010000033.1,-,1409302,1410086,,183,,0.5294,,candidate_inx_008 10 194,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Lepidodermella_squamata
innexin,gene_curator_probe,Rotaria_macrura,Rotaria macrura,curator_inx_107,OENT01000099.1,+,209084,209674,,197,,0.8838,,candidate_inx_008 1 198,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Rotaria_macrura
innexin,gene_curator_probe,Rotaria_macrura,Rotaria macrura,curator_inx_108,OENT01000318.1,+,41780,42364,,195,,0.8112,,candidate_inx_008 1 196,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Rotaria_macrura
innexin,gene_curator_probe,Rotaria_macrura,Rotaria macrura,curator_inx_109,OENT01001445.1,-,20220,22805,,370,,0.3585,,sp|O01393|UNC9_CAEEL 20 367,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Rotaria_macrura
innexin,gene_curator_probe,Rotaria_macrura,Rotaria macrura,curator_inx_110,OENT01000045.1,+,119094,122499,,386,,0.3566,,sp|O01393|UNC9_CAEEL 1 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Rotaria_macrura
innexin,gene_curator_probe,Rotaria_macrura,Rotaria macrura,curator_inx_111,OENT01000325.1,-,81075,83639,,387,,0.3555,,sp|O01393|UNC9_CAEEL 1 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Rotaria_macrura
innexin,gene_curator_probe,Rotaria_macrura,Rotaria macrura,curator_inx_112,OENT01001165.1,+,23266,28470,,370,,0.3504,,sp|O01393|UNC9_CAEEL 20 367,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Rotaria_macrura
innexin,gene_curator_probe,Rotaria_macrura,Rotaria macrura,curator_inx_113,OENT01000439.1,+,8602,9805,,379,,0.3151,,sp|Q03412|UNC7_CAEEL 138 499,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Rotaria_macrura
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_114,CM032660.1,-,56315118,56337215,,276,,0.4565,,sp|O01393|UNC9_CAEEL 20 288,weak_manual_review,25.0,curator_fragmentary,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_115,CM032666.1,+,530575,537250,,343,,0.4203,,sp|O01393|UNC9_CAEEL 20 355,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_116,CM032666.1,-,10353645,10358349,,361,,0.418,,sp|Q03412|UNC7_CAEEL 136 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_117,CM032660.1,-,13839080,13840183,,368,,0.3978,,sp|Q03412|UNC7_CAEEL 136 503,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_118,CM032661.1,-,36454555,36461623,,373,,0.393,,sp|O01393|UNC9_CAEEL 11 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_119,CM032660.1,-,56259174,56277458,,348,,0.3894,,sp|O01393|UNC9_CAEEL 20 362,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_120,CM032663.1,+,51675706,51690919,,367,,0.3859,,sp|Q03412|UNC7_CAEEL 128 491,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_121,CM032660.1,-,38866392,38867486,,365,,0.3733,,sp|Q03412|UNC7_CAEEL 138 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_122,CM032660.1,-,38859841,38860992,,384,,0.3731,,sp|O01393|UNC9_CAEEL 1 375,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_123,CM032660.1,-,38854181,38855281,,367,,0.372,,sp|Q03412|UNC7_CAEEL 136 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_124,CM032660.1,-,23991495,23998058,,348,,0.3614,,sp|Q03412|UNC7_CAEEL 136 501,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Streblospio_benedicti,Streblospio benedicti,curator_inx_125,CM032663.1,+,21744357,21747197,,385,,0.3419,,sp|O01393|UNC9_CAEEL 1 379,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Streblospio_benedicti
innexin,gene_curator_probe,Triops_cancriformis,Triops cancriformis,curator_inx_126,JAHZNP010000413.1,-,12392,54817,,355,,0.7662,,sp|Q1DH70|SHAKB_AEDAE 1 354,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Triops_cancriformis
innexin,gene_curator_probe,Triops_cancriformis,Triops cancriformis,curator_inx_127,JAHZNP010000030.1,+,219375,220831,,362,,0.5635,,sp|P27716|INX1_DROME 1 361,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Triops_cancriformis
innexin,gene_curator_probe,Triops_cancriformis,Triops cancriformis,curator_inx_128,JAHZNP010000030.1,+,205087,209529,,304,,0.2823,,sp|O01393|UNC9_CAEEL 1 312,curator_present_innexin,55.0,curator_present,project/results/gene_curator_probe/Triops_cancriformis
